unit               R*方位角        R*高度角        圆心拟合X        圆心拟合Y        圆心拟合Z           高度角                            方位角                        旋转圆心X       旋转圆心Y      中心轴长        偏心轴长  中心轴初始角 偏心轴初始角 替换参数 
E1210           358537.091795   620770.368362   358343.432292   620669.777951   -12904.419103 	 0.0311816421555692270000000 	 0.0180095182786496890000000        2.818737        1.090920     8204.160706     8179.755311  -0.072321  -0.092552    0 
E1211           332890.353625   620762.789343   332713.031929   620662.202616   -12459.056054 	 0.0311812614572148090000000 	 0.0167212683027714790000000        1.710270        2.274187     8183.069702     8201.154731  -0.159211  -0.067147    999 
E1212           307288.188699   620858.578984   307126.575318   620757.945687   -12050.621801 	 0.0311860730243812660000000 	 0.0154352572658131900000000        2.607971        3.273232     8161.016394     8183.419805  -0.239368  -0.012283    999 
E1213           281663.063867   620774.356920   281516.751416   620673.764570   -11669.155739 	 0.0311818425030695560000000 	 0.0141480929399222960000000        1.515707        1.986111     8204.536415     8192.336474   0.172561  -0.012508    999 
E1214           256070.389124   620780.331316   255938.849806   620679.736062   -11323.883122 	 0.0311821426003270690000000 	 0.0128625586001963230000000        0.869582        2.312070     8015.244331     8201.977210  -0.123334  -0.081613    999 
E1301           601851.145678   598563.284355   601487.507524   598473.107445   -18090.147162 	 0.0300661679285633800000000 	 0.0302313190383019860000000        3.214258        2.908688     8255.524514     8212.179327   0.015500  -0.030907    999 
E1302           576258.152343   598521.284443   575917.316546   598431.126513   -17332.078481 	 0.0300640582495149580000000 	 0.0289457686954558670000000        4.087294        2.150317     8352.635102     8217.150794  -0.023323  -0.061310    999 
E1303           550404.516150   598389.032048   550085.820038   598298.933869   -16596.967154 	 0.0300574151378937840000000 	 0.0276471261163619210000000        2.914832        2.208287     8207.605553     8188.313861  -0.269827  -0.103280    999 
E1304           524978.452023   598601.915325   524680.342534   598511.720954   -15917.036548 	 0.0300681083837167910000000 	 0.0263699607208704170000000        3.892441        3.014026     8230.439531     8246.263573   0.051875  -0.023241    999 
E1305           499340.534240   598581.344985   499062.510334   598491.159912   -15257.226687 	 0.0300670751240569340000000 	 0.0250821537979207880000000        2.759692        3.007483     8162.909958     8212.155535  -0.037370  -0.126482    999 
E1306           473773.790656   598576.903088   473514.959225   598486.720022   -14632.585649 	 0.0300668520051048280000000 	 0.0237979219947498520000000        3.325961        3.010573     8185.249314     8223.323365  -0.049449  -0.008499    999 
E1307           448132.782105   598573.406934   447892.413597   598483.225449   -14039.111571 	 0.0300666763913490400000000 	 0.0225099598208314300000000        2.875257        2.386774     8228.734331     8170.203190  -0.073151  -0.091237    999 
E1308           422515.173632   598563.769276   422292.512865   598473.592146   -13478.950609 	 0.0300661922863859070000000 	 0.0212231730458711100000000        3.046491        2.244191     8145.483222     8180.542470  -0.099151  -0.048741    999 
E1309           396949.541503   598572.211630   396743.843840   598482.030685   -12953.310870 	 0.0300666163505512560000000 	 0.0199389970717292200000000        2.043035        2.228216     8149.475963     8195.890944  -0.077044  -0.121571    999 
E1310           371295.612127   598587.531971   371106.275351   598497.344101   -12459.041154 	 0.0300673858998196370000000 	 0.0186503858775239480000000        2.851256        0.413270     8123.299557     8192.229226   0.062581  -0.061045    0 
E1311           345712.553404   598585.993164   345538.928561   598495.805990   -11998.531904 	 0.0300673086046841860000000 	 0.0173653345558242270000000        2.410271        1.559516     8171.259763     8186.992804   0.003636  -0.100636    0 
E1312           320092.512338   598571.657625   319934.056380   598481.476930   -11569.899369 	 0.0300665885225489500000000 	 0.0160784255903571140000000        1.500167        1.818862     8150.615386     8185.959784  -0.008671  -0.097000    999 
E1313           294497.226084   598664.009589   294353.346708   598573.787148   -11177.791423 	 0.0300712274132942420000000 	 0.0147927600729541430000000        1.157919        2.082057     8049.919596     8196.524677  -0.003834  -0.074127    999 
E1314           268882.803584   598593.231669   268753.098018   598503.041223   -10813.409748 	 0.0300676721988493120000000 	 0.0135061333311976610000000        1.247988        1.814280     8293.887977     8196.593580  -0.408264  -0.061070    999 
E1401           640205.590949   576420.366989   639826.967511   576339.832018   -18632.858162 	 0.0289539168276878520000000 	 0.0321578842360891530000000        4.315476        3.583645     8184.023108     8192.340552   0.191827  -0.066893    999 
E1402           614600.777858   576367.418912   614245.644134   576286.906131   -17824.867025 	 0.0289512572162241160000000 	 0.0308717401803208850000000        3.071048        1.907303     8273.867039     8200.678544   0.149184  -0.075662    999 
E1403           588969.968271   576339.195963   588637.305345   576258.695009   -17049.724584 	 0.0289498395617478790000000 	 0.0295842903060378680000000        4.391534        2.650721     8217.244238     8186.301161  -0.041626  -0.111764    999 
E1404           563379.148800   576332.820841   563067.928235   576252.322558   -16309.315378 	 0.0289495193357864960000000 	 0.0282988491576453840000000        2.561327        1.890515     8232.796796     8193.967044   0.022368  -0.091028    999 
E1405           537829.001556   576445.499634   537538.167517   576364.954128   -15606.317976 	 0.0289551792544830710000000 	 0.0270154509978697240000000        2.903165        1.057908     8246.430776     8202.484637  -0.145523  -0.054937    999 
E1406           512150.810297   576410.968314   511879.691442   576330.437282   -14928.533282 	 0.0289534447269772020000000 	 0.0257256211157725870000000        3.965097        2.447441     8215.932487     8192.252244   0.272470  -0.007389    999 
E1407           486608.184824   576404.325540   486355.809970   576323.797292   -14287.962726 	 0.0289531110567262660000000 	 0.0244426007787701440000000        2.759971        1.890527     8197.704306     8195.010872   0.000775  -0.074274    999 
E1408           460952.510468   576408.973319   460718.148620   576328.443123   -13677.850595 	 0.0289533445172682580000000 	 0.0231539019332533090000000        3.062257        2.277993     8257.741368     8223.411736   0.071519  -0.074422    999 
E1409           435342.365197   576399.230948   435125.230713   576318.704836   -13101.356765 	 0.0289528551525698110000000 	 0.0218674900391353860000000        2.613230        1.948327     8168.484203     8188.603694   0.044191  -0.078363    999 
E1410           409799.811124   576463.874961   409599.096246   576383.321753   -12561.330011 	 0.0289561022574067360000000 	 0.0205844732885839860000000        2.468997        2.064936     8232.925926     8199.547558  -0.013173  -0.069566    999 
E1411           384080.406998   576405.066141   383895.618286   576324.537582   -12047.069807 	 0.0289531482575389990000000 	 0.0192925732611670950000000        2.149060        1.899697     8252.127440     8216.397183  -0.065705  -0.090124    999 
E1412           358503.974120   576390.885622   358334.360115   576310.363006   -11569.881011 	 0.0289524359621443000000000 	 0.0180078547593644950000000        1.636544        2.080973     8095.487389     8206.403917   0.063297  -0.079694    999 
E1413           332900.762089   576407.392615   332745.730415   576326.863082   -11125.972250 	 0.0289532651176434880000000 	 0.0167217911257367510000000        1.738417        1.911201     8077.441726     8201.450751  -0.006525  -0.083776    999 
E1414           307289.812014   576424.557084   307148.817423   576344.020356   -10714.872121 	 0.0289541272984829080000000 	 0.0154353388058302910000000        1.238178        1.143442     7906.769967     8192.330815  -0.149332  -0.096420    999 
E1415           281688.667008   576427.636912   281561.200000   576347.100000   -10336.400000 	 0.0289542820000000010000000 	 0.0141493790000000000000000        0.000000        0.000000     8250.000000     8250.000000   0.000000   0.000000    0 
E1416           256067.071142   576485.004290   255952.662653   576404.442223    -9992.206496 	 0.0289571635953782230000000 	 0.0128623919360740330000000        0.142697        2.187029     8014.854355     8200.557589   0.030535  -0.081617    999 
E1501           653075.918051   554243.375567   652705.766524   554171.782748   -18421.317029 	 0.0278399541679703910000000 	 0.0328043679514335790000000        3.095376        1.253446     8378.992699     8208.419144   0.050885  -0.073105    999 
E1502           627422.596970   554204.434971   627075.682155   554132.857241   -17595.682751 	 0.0278379981601062570000000 	 0.0315157873122865130000000        4.058492        1.581920     8253.491615     8200.291298   0.145781  -0.083228    999 
E1503           601762.825789   554175.629907   601438.100587   554104.063337   -16803.162720 	 0.0278365512656844270000000 	 0.0302268826809755260000000        4.534263        3.051231     8203.735616     8211.929329   0.045339  -0.096213    999 
E1504           576162.985544   554147.582719   575859.399823   554076.027014   -16045.442287 	 0.0278351424397530780000000 	 0.0289409884139986210000000        3.143111       -0.051862     8152.045168     8182.535873   0.056786  -0.120931    999 
E1505           550567.577078   554259.117969   550284.065795   554187.519050   -15324.620089 	 0.0278407449176466920000000 	 0.0276553167578166070000000        4.461939        1.000366     8106.554892     8216.199732   0.353180  -0.084466    999 
E1506           524852.316096   554169.476614   524588.213354   554097.912428   -14627.923828 	 0.0278362421823199410000000 	 0.0263636248428435540000000        2.778202        0.869359     8062.995849     8175.195761   0.000144  -0.075874    999 
E1507           499374.046928   554238.049041   499128.194301   554166.458287   -13974.761953 	 0.0278396866136308600000000 	 0.0250838371589527620000000        3.666222        1.556348     8116.861880     8208.197534  -0.278148  -0.085161    999 
E1508           473742.984413   554233.524937   473514.720174   554161.935936   -13348.515293 	 0.0278394593653496750000000 	 0.0237963745799789590000000        3.272140        2.495301     8053.832564     8200.469528  -0.075586  -0.065115    999 
E1509           448137.756992   554219.412122   447926.285393   554147.828589   -12755.559955 	 0.0278387504707728950000000 	 0.0225102097122007670000000        2.772580        1.788784     8196.678616     8222.423072  -0.177837  -0.058074    999 
E1510           422556.751670   554276.458187   422361.273852   554204.852547   -12198.010259 	 0.0278416159264439150000000 	 0.0212252615339190810000000        2.861755        1.699515     8156.292651     8185.521406  -0.030651  -0.080503    999 
E1511           396899.320616   554253.860776   396719.232311   554182.263894   -11669.571076 	 0.0278404808458766020000000 	 0.0199364744485252400000000        2.870028        2.077996     8212.039313     8213.132251  -0.044256   0.019966    999 
E1512           371300.558967   554229.666776   371135.167509   554158.079269   -11175.228678 	 0.0278392655677360650000000 	 0.0186506343600505580000000        2.215003        1.789564     8242.723884     8215.973972  -0.028983  -0.066959    999 
E1513           345698.195268   554235.363866   345546.872787   554163.774152   -10714.553087 	 0.0278395517357638770000000 	 0.0173646133386222840000000        1.874251        2.182716     8090.983142     8214.629081  -0.042630  -0.084261    999 
E1514           320106.201603   554253.603971   319968.366053   554182.007188   -10287.300733 	 0.0278404679463997820000000 	 0.0160791132097834570000000        1.981791        1.767156     8140.519245     8215.275731  -0.048030  -0.086718    999 
E1515           294478.210807   554254.751881   294353.359667   554183.154654    -9891.921906 	 0.0278405256066056630000000 	 0.0147918049249493940000000        1.463346        1.464287     8032.635569     8235.023290  -0.145906  -0.091905    999 
E1516           268881.177910   554247.138742   268768.811945   554175.544464    -9529.691870 	 0.0278401431943397400000000 	 0.0135060516726783260000000        1.666923        1.354395     8157.152468     8169.614112  -0.107479  -0.112406    999 
E1601           665785.536363   532036.059821   665423.746095   531972.732305   -18236.614156 	 0.0267244683005533920000000 	 0.0334427791745751930000000        6.129459        2.959150     8157.074993     8203.840040  -0.154829  -0.100395    999 
E1602           640176.781415   532014.037877   639837.925115   531950.718224   -17396.519422 	 0.0267233621260272240000000 	 0.0321564371170938930000000        5.037882        0.813069     8245.834289     8222.708019   0.112883  -0.081169    999 
E1603           614547.457421   532012.679850   614230.474950   531949.360682   -16589.254731 	 0.0267232939115529320000000 	 0.0308690618650177480000000        2.696501       -0.069915     8129.526194     8214.411819   0.042010  -0.064440    999 
E1604           588979.560347   532003.229454   588683.391222   531939.913660   -15816.557256 	 0.0267228192129081760000000 	 0.0295847721213956800000000        1.453865        1.871313     8136.022091     8198.785693  -0.036127  -0.090949    0 
E1605           563345.658829   532105.555493   563069.296901   532042.203158   -15077.789021 	 0.0267279591069412190000000 	 0.0282971669377134650000000        3.298677        2.041529     8242.423262     8238.522480   0.133389  -0.039781    999 
E1606           537738.991802   532047.422699   537481.606726   531984.091125   -14368.451271 	 0.0267250390642435090000000 	 0.0270109297577080520000000        2.809201        1.330622     8170.272501     8204.973081   0.204684  -0.094437    999 
E1607           512150.271038   532075.630138   511910.897914   532012.288491   -13694.793851 	 0.0267264559396767180000000 	 0.0257255940285148300000000        3.368146        1.840566     8151.429295     8232.575212   0.652828  -0.086728    999 
